"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4342617937","linkedin","https://www.linkedin.com/jobs/view/4342617937","","Senior Juju Software Engineer (Go)","Canonical","Nuremberg, Bavaria, Germany","2025-12-09","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4324578579","linkedin","https://www.linkedin.com/jobs/view/4324578579","","Vertriebscontroller / Data Analyst (m/w/d) (Schwerpunkt Controlling & Reporting)","Bertrandt Group","Regensburg, Bavaria, Germany","2025-12-04","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bertrandt-ag","","","","","","","","","","","",""
"li-4323407719","linkedin","https://www.linkedin.com/jobs/view/4323407719","","Softwareentwickler C#/.NET (m/w/d) Medizintechnik","ASTRUM IT GmbH","Forchheim, Bavaria, Germany","2025-11-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/astrum-it-gmbh","","","","","","","","","","","",""
"li-4337013148","linkedin","https://www.linkedin.com/jobs/view/4337013148","","(Junior) Analyst Customer Insights (m/w/d)","Netto Marken-Discount","Maxhütte-Haidhof, Bavaria, Germany","2025-11-18","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netto-marken-discount","","","","","","","","","","","",""
"li-4341118201","linkedin","https://www.linkedin.com/jobs/view/4341118201","","Ausbildung zum Fachinformatiker für Anwendungsentwicklung (m/w/d) für 2026","SWAN","Nuremberg, Bavaria, Germany","2025-11-18","","","","","","",False,"","","","","","","https://de.linkedin.com/company/swan-gmbh","","","","","","","","","","","",""
"li-4340210747","linkedin","https://www.linkedin.com/jobs/view/4340210747","","BI-Consultant (m/w/d)","Allgeier Inovar GmbH","Nuremberg, Bavaria, Germany","2025-11-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/allgeier-inovar","","","","","","","","","","","",""
"li-4321870730","linkedin","https://www.linkedin.com/jobs/view/4321870730","","Researcher (m/f/d) in the field of Process Mining and/or Business Process Automation (Wirtschaftsinformatik) (100%, TV-L E13)","FAU Erlangen-Nürnberg","Nuremberg, Bavaria, Germany","2025-11-10","","","","","","",False,"","","","","","","https://de.linkedin.com/school/fau-erlangen-n%C3%BCrnberg/","","","","","","","","","","","",""
"li-4334511254","linkedin","https://www.linkedin.com/jobs/view/4334511254","","(Junior) Analyst Data & Customer Insights (m/w/d)","Netto Marken-Discount","Maxhütte-Haidhof, Bavaria, Germany","2025-11-05","","","","","","",False,"","","","","","","https://de.linkedin.com/company/netto-marken-discount","","","","","","","","","","","",""
"li-4318965901","linkedin","https://www.linkedin.com/jobs/view/4318965901","","SPS-Programmierer (m/w/d)","LplusR GmbH","Parkstein, Bavaria, Germany","2025-10-29","","","","","","",False,"","","","","","","https://de.linkedin.com/company/lplusr-gmbh","","","","","","","","","","","",""
"li-4311272064","linkedin","https://www.linkedin.com/jobs/view/4311272064","","Ausbildung | Fachinformatiker Anwendungsentwicklung (m/w/d)","Kromberg & Schubert","Regensburg, Bavaria, Germany","2025-10-08","","","","","","",False,"","","","","","","https://de.linkedin.com/company/kromberg-schubert-2","","","","","","","","","","","",""
"li-4344019794","linkedin","https://www.linkedin.com/jobs/view/4344019794","","Advanced Analytics & Databricks Expert (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-4344130634","linkedin","https://www.linkedin.com/jobs/view/4344130634","","Senior Consultant Snowflake (all genders)","MHP – A Porsche Company","Nuremberg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/mhp-a-porsche-company","","","","","","","","","","","",""
"li-3587351617","linkedin","https://www.linkedin.com/jobs/view/3587351617","","SAP Developer (w|m|d)","Körber Supply Chain","Schwandorf, Bavaria, Germany","","","","","","","",False,"","","","","","","https://de.linkedin.com/company/koerber-supply-chain","","","","","","","","","","","",""
"li-4351794753","linkedin","https://www.linkedin.com/jobs/view/4351794753","","Software Developer Produktentwicklung Logistiksoftware (WMS, MFR) (M/W/D)*","TGW Logistics","Regensburg, Bavaria, Germany","","","","","","","",False,"","","","","","","https://at.linkedin.com/company/tgw-group","","","","","","","","","","","",""
"li-4356185265","linkedin","https://www.linkedin.com/jobs/view/4356185265","","Praktikum - Bildverarbeitung/Machine Vision","Siemens Healthineers","Forchheim, Bavaria, Germany","2026-01-28","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens-healthineers","","","","","","","","","","","",""
"li-4366706813","linkedin","https://www.linkedin.com/jobs/view/4366706813","","Applikationsingenieur in Erlangen/Nürnberg (m/w/d)","SIGMATEK Automation","Erlangen, Bavaria, Germany","2026-01-28","","","","","","",False,"","","","","","","https://at.linkedin.com/company/sigmatek","","","","","","","","","","","",""
"li-4356171057","linkedin","https://www.linkedin.com/jobs/view/4356171057","","KIT - ext Dok.Projekt - KI-basierte Freigabeargumentation","AUDI AG","Bavaria, Germany","2026-01-27","","","","","","",False,"","","","","","","https://de.linkedin.com/company/audi-ag","","","","","","","","","","","",""
"li-4349387698","linkedin","https://www.linkedin.com/jobs/view/4349387698","","Platform Development (all genders)","BNP Paribas","Nuremberg, Bavaria, Germany","2026-01-26","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/bnp-paribas","","","","","","","","","","","",""
"li-4351047359","linkedin","https://www.linkedin.com/jobs/view/4351047359","","Machine Learning Infrastructure and Data Engineer (f/m/d) in Magnetic Resonance Imaging (MRI)","Siemens Healthineers","Erlangen, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://de.linkedin.com/company/siemens-healthineers","","","","","","","","","","","",""
"li-4327314092","linkedin","https://www.linkedin.com/jobs/view/4327314092","","Projektingenieur KI (m/w/x) Netzoptimierung und Deep Learning","SII Germany","Regensburg, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://de.linkedin.com/company/sii-germany","","","","","","","","","","","",""
"li-4267174631","linkedin","https://www.linkedin.com/jobs/view/4267174631","","Software Developer (m/w/d)","Landis+Gyr","Nuremberg, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/landis","","","","","","","","","","","",""
"li-4255090308","linkedin","https://www.linkedin.com/jobs/view/4255090308","","Senior Developer SAP Customer Engagement (all genders)","adesso business consulting AG","Nuremberg, Bavaria, Germany","2026-01-24","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-business-consulting-ag","","","","","","","","","","","",""
"li-4320958502","linkedin","https://www.linkedin.com/jobs/view/4320958502","","Senior Data Scientist (m/w/d)","SymBio.","","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/symbio-recruitment-gmbh","","","","","","","","","","","",""
"li-4363483020","linkedin","https://www.linkedin.com/jobs/view/4363483020","","Praktikum Backendentwicklung und DeveOps (w/m/d)","PwC Deutschland","Nuremberg, Bavaria, Germany","2026-01-23","","","","","","",False,"","","","","","","https://de.linkedin.com/company/pwc-deutschland","","","","","","","","","","","",""
"li-4359284144","linkedin","https://www.linkedin.com/jobs/view/4359284144","","Wissenschaftlicher Mitarbeiter Azure Solution Engineer (w/m/d)","KPMG Deutschland","Nuremberg, Bavaria, Germany","2026-01-21","","","","","","",False,"","","","","","","https://de.linkedin.com/company/kpmg-deutschland","","","","","","","","","","","",""
"li-3957893161","linkedin","https://www.linkedin.com/jobs/view/3957893161","","Senior Software Engineer Geoinformationssysteme (GIS) (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-20","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4300002137","linkedin","https://www.linkedin.com/jobs/view/4300002137","","Junior Logistic Engineer – Schwerpunkt Linux-Produktion (m/w/d)","Fujitsu","Bavaria, Germany","2026-01-19","","","","","","",False,"","","","","","","https://jp.linkedin.com/company/fujitsu","","","","","","","","","","","",""
"li-4345973504","linkedin","https://www.linkedin.com/jobs/view/4345973504","","KI-Spezialist Inspektion- und Monitoring-Technologie (all gender) 700","ALTEN Germany","Regensburg, Bavaria, Germany","2026-01-16","","","","","","",False,"","","","","","","https://de.linkedin.com/company/altengermany","","","","","","","","","","","",""
"li-4335803672","linkedin","https://www.linkedin.com/jobs/view/4335803672","","Software Entwickler Enterprise Solutions (m/w/d)","N-ERGIE Aktiengesellschaft","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/n-ergie","","","","","","","","","","","",""
"li-4185752557","linkedin","https://www.linkedin.com/jobs/view/4185752557","","Lead Developer Salesforce CRM (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-15","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4345994054","linkedin","https://www.linkedin.com/jobs/view/4345994054","","OSS Engineer Containerplattform (m/w/d)","BWI GmbH","Nuremberg, Bavaria, Germany","2026-01-14","","","","","","",False,"","","","","","","https://de.linkedin.com/company/bwi-gmbh","","","","","","","","","","","",""
"li-4340301684","linkedin","https://www.linkedin.com/jobs/view/4340301684","","Softwareentwickler ORACLE APEX | Softwareprodukt, SQL, JavaScript, HTML5, CSS | Inhouse (mwd)","Vesterling AG","Nuremberg, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://de.linkedin.com/company/vesterling","","","","","","","","","","","",""
"li-4361248746","linkedin","https://www.linkedin.com/jobs/view/4361248746","","Senior Design Researcher - User Science","Canonical","Nuremberg, Bavaria, Germany","2026-01-13","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/canonical","","","","","","","","","","","",""
"li-4351872779","linkedin","https://www.linkedin.com/jobs/view/4351872779","","Software Developer MES / IIoT (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4260248828","linkedin","https://www.linkedin.com/jobs/view/4260248828","","Duales Studium (DHBW) - Data Science und künstliche Intelligenz (m/w/d) 2026","Schaeffler","Herzogenaurach, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/schaeffler","","","","","","","","","","","",""
"li-4345369238","linkedin","https://www.linkedin.com/jobs/view/4345369238","","Senior Software Engineer GenAI Enterprise Applications (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-12","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-3961464673","linkedin","https://www.linkedin.com/jobs/view/3961464673","","Senior Machine Learning / AI Engineer (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4324689470","linkedin","https://www.linkedin.com/jobs/view/4324689470","","Senior Software Engineer KI (all genders)","adesso SE","Nuremberg, Bavaria, Germany","2026-01-10","","","","","","",False,"","","","","","","https://de.linkedin.com/company/adesso-se","","","","","","","","","","","",""
"li-4332242665","linkedin","https://www.linkedin.com/jobs/view/4332242665","","SPS Programmierer (m/w/d)","SCHERDEL de Mexico","Marktredwitz, Bavaria, Germany","2026-01-09","","","","","","",False,"","","","","","","https://mx.linkedin.com/company/scherdel-de-mexico","","","","","","","","","","","",""
"li-3932288946","linkedin","https://www.linkedin.com/jobs/view/3932288946","","IT Consultant w/m/d DevOps & Cloud","Computacenter","","2026-01-09","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computacenter","","","","","","","","","","","",""
"li-4351291884","linkedin","https://www.linkedin.com/jobs/view/4351291884","","Ausbildung zum Fachinformatiker in Anwendungsentwicklung (m/w/d)","IRS Systementwicklung GmbH","Brennberg, Bavaria, Germany","2026-01-04","","","","","","",False,"","","","","","","https://de.linkedin.com/company/irssystems","","","","","","","","","","","",""
"li-4346915306","linkedin","https://www.linkedin.com/jobs/view/4346915306","","Test Development Engineer (w/m/d)","duagon","Nuremberg, Bavaria, Germany","2026-01-02","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/duagon-ag","","","","","","","","","","","",""
"li-4023477065","linkedin","https://www.linkedin.com/jobs/view/4023477065","","DevOps Enabler w/m/d","Computacenter","","2026-01-02","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/computacenter","","","","","","","","","","","",""
"li-4345826122","linkedin","https://www.linkedin.com/jobs/view/4345826122","","Wissenschaftlicher Mitarbeiter / Postdoktorand (w/m/d)","Technische Hochschule Nürnberg Georg Simon Ohm","Nuremberg, Bavaria, Germany","2025-12-22","","","","","","",False,"","","","","","","https://de.linkedin.com/school/thnuernberg/","","","","","","","","","","","",""
"li-4344619170","linkedin","https://www.linkedin.com/jobs/view/4344619170","","Entwicklungsingenieur (m/w/d) für die Integration & Verifikation von Luftverteidigungssystemen","Diehl Defence","Röthenbach an der Pegnitz, Bavaria, Germany","2025-12-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/diehl-defence","","","","","","","","","","","",""
"li-4343559254","linkedin","https://www.linkedin.com/jobs/view/4343559254","","Junior Testmanager (w/m/d)","Capgemini","Altdorf, Bavaria, Germany","2025-12-15","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/capgemini","","","","","","","","","","","",""
